symbol,setup,binance_24h_vol_m,close,resistance,support,distance_to_res_pct,ath_body_pct,box_height_pct,bars_3d,first_3d_body_high
RLUSDUSDT,NEAR_BREAKOUT,64.88,1.0012,1.0016,0.9996,0.04,100.0,0.2,43,1.0012
UUSDT,NEAR_BREAKOUT,23.24,1.0011,1.0014,0.9995,0.03,100.11,0.19,46,1.0
ZAMAUSDT,LOW_VOL_BREAKOUT,6.65,0.03809,0.03347,0.01905,-13.8,132.26,75.7,39,0.0288
XUSDUSDT,LOW_VOL_NEAR_BREAKOUT,6.75,1.0015,1.0017,0.999,0.02,100.11,0.27,146,1.0004
BFUSDUSDT,LOW_VOL_NEAR_BREAKOUT,1.61,0.9995,1.0001,0.9989,0.06,99.95,0.12,97,1.0
KGSTUSDT,LOW_VOL_NEAR_BREAKOUT,0.07,0.01141,0.01145,0.011,0.35,100.0,4.09,53,0.01141
