symbol,setup,binance_24h_vol_m,close,resistance,support,distance_to_res_pct,ath_body_pct,box_height_pct,bars_3d,first_3d_body_high
RLUSDUSDT,NEAR_BREAKOUT,29.29,1.001,1.0016,0.9996,0.06,99.98,0.2,43,1.0012
UUSDT,NEAR_BREAKOUT,23.12,1.0009,1.0014,0.9995,0.05,100.09,0.19,46,1.0
XUSDUSDT,LOW_VOL_NEAR_BREAKOUT,1.84,1.0012,1.0017,0.999,0.05,100.08,0.27,146,1.0004
BFUSDUSDT,LOW_VOL_NEAR_BREAKOUT,0.93,0.9996,1.0001,0.9989,0.05,99.96,0.12,97,1.0
KGSTUSDT,LOW_VOL_NEAR_BREAKOUT,0.06,0.01141,0.01145,0.011,0.35,100.0,4.09,53,0.01141
