symbol,setup,binance_24h_vol_m,close,resistance,support,distance_to_res_pct,ath_body_pct,box_height_pct,bars_3d,first_3d_body_high
RLUSDUSDT,NEAR_BREAKOUT,28.7,1.0004,1.0016,0.9996,0.12,99.92,0.2,47,1.0012
UUSDT,NEAR_BREAKOUT,18.7,1.0003,1.0014,0.9995,0.11,100.03,0.19,50,1.0
XUSDUSDT,LOW_VOL_NEAR_BREAKOUT,2.97,1.0004,1.0017,0.999,0.13,100.0,0.27,150,1.0004
BFUSDUSDT,LOW_VOL_NEAR_BREAKOUT,2.84,0.9994,1.0001,0.9989,0.07,99.94,0.12,101,1.0
KGSTUSDT,LOW_VOL_NEAR_BREAKOUT,0.06,0.01138,0.01145,0.011,0.61,99.74,4.09,56,0.01141
