symbol,setup,binance_24h_vol_m,close,resistance,support,distance_to_res_pct,ath_body_pct,box_height_pct,bars_3d,first_3d_body_high
RLUSDUSDT,NEAR_BREAKOUT,25.64,1.0008,1.0016,0.9996,0.08,99.96,0.2,59,1.0012
UUSDT,NEAR_BREAKOUT,17.23,1.0003,1.0014,0.9995,0.11,100.03,0.19,62,1.0
XUSDUSDT,NEAR_BREAKOUT,8.9,1.0009,1.0017,0.9993,0.08,100.05,0.24,162,1.0004
BFUSDUSDT,LOW_VOL_NEAR_BREAKOUT,0.93,0.9993,1.0001,0.9989,0.08,99.93,0.12,113,1.0
KGSTUSDT,LOW_VOL_NEAR_BREAKOUT,0.29,0.011444,0.01145,0.011,0.05,100.3,4.09,68,0.01141
