symbol,setup,binance_24h_vol_m,close,resistance,support,distance_to_res_pct,ath_body_pct,box_height_pct,bars_3d,first_3d_body_high
RLUSDUSDT,NEAR_BREAKOUT,25.04,1.0015,1.0016,0.9996,0.01,100.03,0.2,64,1.0012
UUSDT,NEAR_BREAKOUT,15.86,1.0009,1.0014,0.9995,0.05,100.09,0.19,67,1.0
BFUSDUSDT,LOW_VOL_NEAR_BREAKOUT,3.0,0.9991,0.9999,0.9989,0.08,99.91,0.1,118,1.0
XUSDUSDT,LOW_VOL_NEAR_BREAKOUT,1.69,1.0013,1.0017,0.9993,0.04,100.09,0.24,167,1.0004
KGSTUSDT,LOW_VOL_NEAR_BREAKOUT,0.49,0.011445,0.01145,0.011,0.04,100.31,4.09,73,0.01141
