symbol,setup,binance_24h_vol_m,close,resistance,support,distance_to_res_pct,ath_body_pct,box_height_pct,bars_3d,first_3d_body_high
RLUSDUSDT,NEAR_BREAKOUT,18.97,1.0007,1.0016,0.9996,0.09,99.95,0.2,49,1.0012
UUSDT,NEAR_BREAKOUT,13.74,1.0004,1.0014,0.9995,0.1,100.04,0.19,52,1.0
BFUSDUSDT,LOW_VOL_NEAR_BREAKOUT,4.34,0.9996,1.0001,0.9989,0.05,99.96,0.12,103,1.0
XUSDUSDT,LOW_VOL_NEAR_BREAKOUT,2.55,1.0008,1.0017,0.9993,0.09,100.04,0.24,152,1.0004
KGSTUSDT,LOW_VOL_NEAR_BREAKOUT,0.1,0.01144,0.01145,0.011,0.09,100.26,4.09,59,0.01141
