symbol,setup,binance_24h_vol_m,close,resistance,support,distance_to_res_pct,ath_body_pct,box_height_pct,bars_3d,first_3d_body_high
RLUSDUSDT,NEAR_BREAKOUT,40.18,1.0007,1.0016,0.9996,0.09,99.95,0.2,57,1.0012
UUSDT,NEAR_BREAKOUT,9.88,1.0005,1.0014,0.9995,0.09,100.05,0.19,60,1.0
XUSDUSDT,LOW_VOL_NEAR_BREAKOUT,1.3,1.0007,1.0017,0.9993,0.1,100.03,0.24,160,1.0004
BFUSDUSDT,LOW_VOL_NEAR_BREAKOUT,0.7,0.9991,1.0001,0.9989,0.1,99.91,0.12,111,1.0
KGSTUSDT,LOW_VOL_NEAR_BREAKOUT,0.07,0.011392,0.01145,0.011,0.51,99.84,4.09,67,0.01141
