symbol,setup,binance_24h_vol_m,close,resistance,support,distance_to_res_pct,ath_body_pct,box_height_pct,bars_3d,first_3d_body_high
RLUSDUSDT,NEAR_BREAKOUT,12.74,1.0004,1.0016,0.9996,0.12,99.92,0.2,46,1.0012
UUSDT,NEAR_BREAKOUT,11.0,1.0004,1.0014,0.9995,0.1,100.04,0.19,49,1.0
BFUSDUSDT,LOW_VOL_NEAR_BREAKOUT,2.59,0.9996,1.0001,0.9989,0.05,99.96,0.12,100,1.0
XUSDUSDT,LOW_VOL_NEAR_BREAKOUT,2.52,1.0004,1.0017,0.999,0.13,100.0,0.27,149,1.0004
KGSTUSDT,LOW_VOL_NEAR_BREAKOUT,0.04,0.0114,0.01145,0.011,0.44,99.91,4.09,56,0.01141
