symbol,setup,binance_24h_vol_m,close,resistance,support,distance_to_res_pct,ath_body_pct,box_height_pct,bars_3d,first_3d_body_high
RLUSDUSDT,NEAR_BREAKOUT,38.34,1.0008,1.0016,0.9996,0.08,99.96,0.2,61,1.0012
UUSDT,NEAR_BREAKOUT,16.28,1.0005,1.0014,0.9995,0.09,100.05,0.19,64,1.0
KGSTUSDT,LOW_VOL_NEAR_BREAKOUT,4.13,0.011444,0.01145,0.011,0.05,100.3,4.09,71,0.01141
XUSDUSDT,LOW_VOL_NEAR_BREAKOUT,1.9,1.0011,1.0017,0.9993,0.06,100.07,0.24,164,1.0004
BFUSDUSDT,LOW_VOL_NEAR_BREAKOUT,0.22,0.9992,1.0,0.9989,0.08,99.92,0.11,115,1.0
