symbol,setup,binance_24h_vol_m,close,resistance,support,distance_to_res_pct,ath_body_pct,box_height_pct,bars_3d,first_3d_body_high
RLUSDUSDT,NEAR_BREAKOUT,64.35,1.0013,1.0016,0.9996,0.03,100.01,0.2,44,1.0012
UUSDT,NEAR_BREAKOUT,63.14,1.0009,1.0014,0.9995,0.05,100.09,0.19,47,1.0
BFUSDUSDT,LOW_VOL_NEAR_BREAKOUT,3.85,0.9995,1.0001,0.9989,0.06,99.95,0.12,98,1.0
XUSDUSDT,LOW_VOL_NEAR_BREAKOUT,0.96,1.0012,1.0017,0.999,0.05,100.08,0.27,147,1.0004
KGSTUSDT,LOW_VOL_NEAR_BREAKOUT,0.05,0.0114,0.01145,0.011,0.44,99.91,4.09,54,0.01141
