symbol,setup,binance_24h_vol_m,close,resistance,support,distance_to_res_pct,ath_body_pct,box_height_pct,bars_3d,first_3d_body_high
RLUSDUSDT,NEAR_BREAKOUT,38.52,1.0005,1.0016,0.9996,0.11,99.93,0.2,67,1.0012
UUSDT,NEAR_BREAKOUT,13.49,1.0002,1.0014,0.9995,0.12,100.02,0.19,70,1.0
NVDABUSDT,LOW_VOL_BREAKOUT,1.31,223.39,219.7,194.98,-1.68,108.28,12.68,20,206.31
XUSDUSDT,LOW_VOL_NEAR_BREAKOUT,5.42,1.0004,1.0017,0.9993,0.13,100.0,0.24,170,1.0004
BFUSDUSDT,LOW_VOL_NEAR_BREAKOUT,1.03,0.9996,0.9999,0.9989,0.03,99.96,0.1,121,1.0
KGSTUSDT,LOW_VOL_NEAR_BREAKOUT,0.27,0.011445,0.01145,0.011,0.04,100.31,4.09,76,0.01141
