symbol,setup,binance_24h_vol_m,close,resistance,support,distance_to_res_pct,ath_body_pct,box_height_pct,bars_3d,first_3d_body_high
UUSDT,NEAR_BREAKOUT,10.48,1.001,1.0014,0.9995,0.04,100.1,0.19,53,1.0
RLUSDUSDT,LOW_VOL_NEAR_BREAKOUT,3.73,1.001,1.0016,0.9996,0.06,99.98,0.2,50,1.0012
BFUSDUSDT,LOW_VOL_NEAR_BREAKOUT,1.58,0.9995,1.0001,0.9989,0.06,99.95,0.12,104,1.0
XUSDUSDT,LOW_VOL_NEAR_BREAKOUT,0.44,1.0007,1.0017,0.9993,0.1,100.03,0.24,153,1.0004
KGSTUSDT,LOW_VOL_NEAR_BREAKOUT,0.04,0.01145,0.01145,0.011,0.0,100.35,4.09,60,0.01141
