symbol,setup,binance_24h_vol_m,close,resistance,support,distance_to_res_pct,ath_body_pct,box_height_pct,bars_3d,first_3d_body_high
UUSDT,NEAR_BREAKOUT,12.51,1.0005,1.0014,0.9995,0.09,100.05,0.19,51,1.0
RLUSDUSDT,NEAR_BREAKOUT,8.3,1.0005,1.0016,0.9996,0.11,99.93,0.2,48,1.0012
BFUSDUSDT,LOW_VOL_NEAR_BREAKOUT,1.21,0.9995,1.0001,0.9989,0.06,99.95,0.12,102,1.0
XUSDUSDT,LOW_VOL_NEAR_BREAKOUT,0.21,1.0004,1.0017,0.9993,0.13,100.0,0.24,151,1.0004
KGSTUSDT,LOW_VOL_NEAR_BREAKOUT,0.03,0.01142,0.01145,0.011,0.26,100.09,4.09,58,0.01141
