symbol,setup,binance_24h_vol_m,close,resistance,support,distance_to_res_pct,ath_body_pct,box_height_pct,bars_3d,first_3d_body_high
RLUSDUSDT,NEAR_BREAKOUT,33.32,1.0011,1.0016,0.9996,0.05,99.99,0.2,52,1.0012
UUSDT,NEAR_BREAKOUT,10.5,1.0011,1.0014,0.9995,0.03,100.11,0.19,55,1.0
XUSDUSDT,LOW_VOL_NEAR_BREAKOUT,4.74,1.0015,1.0017,0.9993,0.02,100.11,0.24,155,1.0004
BFUSDUSDT,LOW_VOL_NEAR_BREAKOUT,1.38,0.9992,1.0001,0.9989,0.09,99.92,0.12,106,1.0
KGSTUSDT,LOW_VOL_NEAR_BREAKOUT,0.05,0.01144,0.01145,0.011,0.09,100.26,4.09,61,0.01141
