symbol,setup,binance_24h_vol_m,close,resistance,support,distance_to_res_pct,ath_body_pct,box_height_pct,bars_3d,first_3d_body_high
RLUSDUSDT,NEAR_BREAKOUT,24.06,1.0011,1.0016,0.9996,0.05,99.99,0.2,51,1.0012
UUSDT,NEAR_BREAKOUT,10.48,1.001,1.0014,0.9995,0.04,100.1,0.19,54,1.0
BFUSDUSDT,LOW_VOL_NEAR_BREAKOUT,3.76,0.9994,1.0001,0.9989,0.07,99.94,0.12,105,1.0
XUSDUSDT,LOW_VOL_NEAR_BREAKOUT,0.98,1.0009,1.0017,0.9993,0.08,100.05,0.24,154,1.0004
KGSTUSDT,LOW_VOL_NEAR_BREAKOUT,0.08,0.01144,0.01145,0.011,0.09,100.26,4.09,61,0.01141
