symbol,setup,binance_24h_vol_m,close,resistance,support,distance_to_res_pct,ath_body_pct,box_height_pct,bars_3d,first_3d_body_high
RLUSDUSDT,NEAR_BREAKOUT,14.73,1.0008,1.0016,0.9996,0.08,99.96,0.2,46,1.0012
UUSDT,NEAR_BREAKOUT,13.25,1.0006,1.0014,0.9995,0.08,100.06,0.19,49,1.0
XUSDUSDT,LOW_VOL_NEAR_BREAKOUT,5.38,1.0007,1.0017,0.999,0.1,100.03,0.27,149,1.0004
BFUSDUSDT,LOW_VOL_NEAR_BREAKOUT,0.75,0.9997,1.0001,0.9989,0.04,99.97,0.12,100,1.0
KGSTUSDT,LOW_VOL_NEAR_BREAKOUT,0.03,0.0114,0.01145,0.011,0.44,99.91,4.09,56,0.01141
