symbol,setup,binance_24h_vol_m,close,resistance,support,distance_to_res_pct,ath_body_pct,box_height_pct,bars_3d,first_3d_body_high
RLUSDUSDT,NEAR_BREAKOUT,16.25,1.001,1.0016,0.9996,0.06,99.98,0.2,63,1.0012
UUSDT,NEAR_BREAKOUT,10.15,1.0007,1.0014,0.9995,0.07,100.07,0.19,66,1.0
XUSDUSDT,LOW_VOL_NEAR_BREAKOUT,4.7,1.0011,1.0017,0.9993,0.06,100.07,0.24,166,1.0004
NVDABUSDT,LOW_VOL_NEAR_BREAKOUT,0.18,209.14,212.02,194.98,1.36,101.37,8.74,16,206.31
BFUSDUSDT,LOW_VOL_NEAR_BREAKOUT,0.17,0.9995,0.9999,0.9989,0.04,99.95,0.1,117,1.0
KGSTUSDT,LOW_VOL_NEAR_BREAKOUT,0.03,0.011444,0.01145,0.011,0.05,100.3,4.09,72,0.01141
