symbol,setup,binance_24h_vol_m,close,resistance,support,distance_to_res_pct,ath_body_pct,box_height_pct,bars_3d,first_3d_body_high
RLUSDUSDT,NEAR_BREAKOUT,50.01,1.0012,1.0016,0.9996,0.04,100.0,0.2,54,1.0012
UUSDT,NEAR_BREAKOUT,23.42,1.0008,1.0014,0.9995,0.06,100.08,0.19,57,1.0
AIGENSYNUSDT,NEAR_BREAKOUT,17.55,0.03552,0.03601,0.02163,1.36,98.64,66.48,17,0.03601
XUSDUSDT,LOW_VOL_NEAR_BREAKOUT,4.11,1.0013,1.0017,0.9993,0.04,100.09,0.24,157,1.0004
BFUSDUSDT,LOW_VOL_NEAR_BREAKOUT,2.0,0.9994,1.0001,0.9989,0.07,99.94,0.12,108,1.0
KGSTUSDT,LOW_VOL_NEAR_BREAKOUT,0.06,0.011445,0.01145,0.011,0.04,100.31,4.09,64,0.01141
