symbol,setup,binance_24h_vol_m,close,resistance,support,distance_to_res_pct,ath_body_pct,box_height_pct,bars_3d,first_3d_body_high
RLUSDUSDT,NEAR_BREAKOUT,19.15,1.0008,1.0016,0.9996,0.08,99.96,0.2,60,1.0012
UUSDT,NEAR_BREAKOUT,7.18,1.0007,1.0014,0.9995,0.07,100.07,0.19,63,1.0
XUSDUSDT,LOW_VOL_NEAR_BREAKOUT,2.61,1.0008,1.0017,0.9993,0.09,100.04,0.24,163,1.0004
BFUSDUSDT,LOW_VOL_NEAR_BREAKOUT,0.76,0.999,1.0001,0.9989,0.11,99.9,0.12,114,1.0
KGSTUSDT,LOW_VOL_NEAR_BREAKOUT,0.39,0.011444,0.01145,0.011,0.05,100.3,4.09,70,0.01141
