symbol,setup,binance_24h_vol_m,close,resistance,support,distance_to_res_pct,ath_body_pct,box_height_pct,bars_3d,first_3d_body_high
RLUSDUSDT,NEAR_BREAKOUT,40.56,1.0008,1.0016,0.9996,0.08,99.96,0.2,50,1.0012
UUSDT,NEAR_BREAKOUT,30.16,1.0009,1.0014,0.9995,0.05,100.09,0.19,53,1.0
BFUSDUSDT,LOW_VOL_NEAR_BREAKOUT,2.14,0.9995,1.0001,0.9989,0.06,99.95,0.12,104,1.0
XUSDUSDT,LOW_VOL_NEAR_BREAKOUT,1.08,1.0006,1.0017,0.9993,0.11,100.02,0.24,153,1.0004
KGSTUSDT,LOW_VOL_NEAR_BREAKOUT,0.04,0.01144,0.01145,0.011,0.09,100.26,4.09,60,0.01141
