symbol,setup,binance_24h_vol_m,close,resistance,support,distance_to_res_pct,ath_body_pct,box_height_pct,bars_3d,first_3d_body_high
RLUSDUSDT,NEAR_BREAKOUT,29.46,1.0013,1.0016,0.9996,0.03,100.01,0.2,63,1.0012
UUSDT,NEAR_BREAKOUT,24.31,1.001,1.0014,0.9995,0.04,100.1,0.19,66,1.0
XUSDUSDT,LOW_VOL_NEAR_BREAKOUT,4.71,1.0014,1.0017,0.9993,0.03,100.1,0.24,166,1.0004
BFUSDUSDT,LOW_VOL_NEAR_BREAKOUT,0.52,0.9993,0.9999,0.9989,0.06,99.93,0.1,117,1.0
KGSTUSDT,LOW_VOL_NEAR_BREAKOUT,0.1,0.011446,0.01145,0.011,0.03,100.32,4.09,73,0.01141
