symbol,setup,binance_24h_vol_m,close,resistance,support,distance_to_res_pct,ath_body_pct,box_height_pct,bars_3d,first_3d_body_high
RLUSDUSDT,NEAR_BREAKOUT,70.17,1.0005,1.0016,0.9996,0.11,99.93,0.2,45,1.0012
UUSDT,NEAR_BREAKOUT,39.96,1.0006,1.0014,0.9995,0.08,100.06,0.19,48,1.0
BFUSDUSDT,LOW_VOL_NEAR_BREAKOUT,3.91,0.9996,1.0001,0.9989,0.05,99.96,0.12,99,1.0
XUSDUSDT,LOW_VOL_NEAR_BREAKOUT,1.1,1.0005,1.0017,0.999,0.12,100.01,0.27,148,1.0004
KGSTUSDT,LOW_VOL_NEAR_BREAKOUT,0.08,0.01139,0.01145,0.011,0.52,99.82,4.09,55,0.01141
