symbol,setup,binance_24h_vol_m,close,resistance,support,distance_to_res_pct,ath_body_pct,box_height_pct,bars_3d,first_3d_body_high
UUSDT,NEAR_BREAKOUT,99.92,1.0006,1.0014,0.9995,0.08,100.06,0.19,47,1.0
RLUSDUSDT,NEAR_BREAKOUT,14.52,1.0009,1.0016,0.9996,0.07,99.97,0.2,44,1.0012
XUSDUSDT,LOW_VOL_NEAR_BREAKOUT,3.22,1.0013,1.0017,0.999,0.04,100.09,0.27,147,1.0004
BFUSDUSDT,LOW_VOL_NEAR_BREAKOUT,0.93,0.9997,1.0001,0.9989,0.04,99.97,0.12,98,1.0
KGSTUSDT,LOW_VOL_NEAR_BREAKOUT,0.03,0.01141,0.01145,0.011,0.35,100.0,4.09,54,0.01141
