symbol,setup,binance_24h_vol_m,close,resistance,support,distance_to_res_pct,ath_body_pct,box_height_pct,bars_3d,first_3d_body_high
UUSDT,NEAR_BREAKOUT,18.66,1.0004,1.0014,0.9995,0.1,100.04,0.19,64,1.0
RLUSDUSDT,NEAR_BREAKOUT,16.88,1.001,1.0016,0.9996,0.06,99.98,0.2,61,1.0012
XUSDUSDT,LOW_VOL_NEAR_BREAKOUT,4.46,1.001,1.0017,0.9993,0.07,100.06,0.24,164,1.0004
KGSTUSDT,LOW_VOL_NEAR_BREAKOUT,3.16,0.011443,0.01145,0.011,0.06,100.29,4.09,70,0.01141
BFUSDUSDT,LOW_VOL_NEAR_BREAKOUT,0.28,0.9991,1.0,0.9989,0.09,99.91,0.11,115,1.0
