symbol,setup,binance_24h_vol_m,close,resistance,support,distance_to_res_pct,ath_body_pct,box_height_pct,bars_3d,first_3d_body_high
UUSDT,NEAR_BREAKOUT,53.49,1.0009,1.0014,0.9995,0.05,100.09,0.19,48,1.0
RLUSDUSDT,NEAR_BREAKOUT,36.87,1.0011,1.0016,0.9996,0.05,99.99,0.2,45,1.0012
XUSDUSDT,LOW_VOL_NEAR_BREAKOUT,3.36,1.0011,1.0017,0.999,0.06,100.07,0.27,148,1.0004
BFUSDUSDT,LOW_VOL_NEAR_BREAKOUT,3.01,0.9994,1.0001,0.9989,0.07,99.94,0.12,99,1.0
KGSTUSDT,LOW_VOL_NEAR_BREAKOUT,0.1,0.01137,0.01145,0.011,0.7,99.65,4.09,55,0.01141
