symbol,setup,binance_24h_vol_m,close,resistance,support,distance_to_res_pct,ath_body_pct,box_height_pct,bars_3d,first_3d_body_high
RLUSDUSDT,NEAR_BREAKOUT,30.35,1.0009,1.0016,0.9996,0.07,99.97,0.2,57,1.0012
UUSDT,NEAR_BREAKOUT,12.86,1.0007,1.0014,0.9995,0.07,100.07,0.19,60,1.0
XUSDUSDT,LOW_VOL_NEAR_BREAKOUT,2.46,1.0009,1.0017,0.9993,0.08,100.05,0.24,160,1.0004
BFUSDUSDT,LOW_VOL_NEAR_BREAKOUT,0.4,0.9991,1.0001,0.9989,0.1,99.91,0.12,111,1.0
KGSTUSDT,LOW_VOL_NEAR_BREAKOUT,0.09,0.011407,0.01145,0.011,0.38,99.97,4.09,66,0.01141
