symbol,setup,binance_24h_vol_m,close,resistance,support,distance_to_res_pct,ath_body_pct,box_height_pct,bars_3d,first_3d_body_high
RLUSDUSDT,NEAR_BREAKOUT,47.92,1.0012,1.0016,0.9996,0.04,100.0,0.2,53,1.0012
UUSDT,NEAR_BREAKOUT,12.04,1.001,1.0014,0.9995,0.04,100.1,0.19,56,1.0
XUSDUSDT,LOW_VOL_NEAR_BREAKOUT,5.19,1.0012,1.0017,0.9993,0.05,100.08,0.24,156,1.0004
BFUSDUSDT,LOW_VOL_NEAR_BREAKOUT,4.4,0.9995,1.0001,0.9989,0.06,99.95,0.12,107,1.0
KGSTUSDT,LOW_VOL_NEAR_BREAKOUT,0.1,0.011445,0.01145,0.011,0.04,100.31,4.09,63,0.01141
