symbol,setup,binance_24h_vol_m,close,resistance,support,distance_to_res_pct,ath_body_pct,box_height_pct,bars_3d,first_3d_body_high
RLUSDUSDT,NEAR_BREAKOUT,109.3,1.0004,1.0016,0.9996,0.12,99.92,0.2,46,1.0012
UUSDT,NEAR_BREAKOUT,34.52,1.0005,1.0014,0.9995,0.09,100.05,0.19,49,1.0
BFUSDUSDT,NEAR_BREAKOUT,8.5,0.9994,1.0001,0.9989,0.07,99.94,0.12,100,1.0
XUSDUSDT,LOW_VOL_NEAR_BREAKOUT,3.15,1.0006,1.0017,0.999,0.11,100.02,0.27,149,1.0004
KGSTUSDT,LOW_VOL_NEAR_BREAKOUT,0.06,0.01139,0.01145,0.011,0.52,99.82,4.09,55,0.01141
