symbol,setup,binance_24h_vol_m,close,resistance,support,distance_to_res_pct,ath_body_pct,box_height_pct,bars_3d,first_3d_body_high
RLUSDUSDT,NEAR_BREAKOUT,60.3,1.0011,1.0016,0.9996,0.05,99.99,0.2,64,1.0012
UUSDT,NEAR_BREAKOUT,19.7,1.0004,1.0014,0.9995,0.1,100.04,0.19,67,1.0
XUSDUSDT,LOW_VOL_NEAR_BREAKOUT,2.39,1.0012,1.0017,0.9993,0.05,100.08,0.24,167,1.0004
KGSTUSDT,LOW_VOL_NEAR_BREAKOUT,1.55,0.011444,0.01145,0.011,0.05,100.3,4.09,74,0.01141
BFUSDUSDT,LOW_VOL_NEAR_BREAKOUT,1.32,0.999,0.9999,0.9989,0.09,99.9,0.1,118,1.0
