symbol,setup,binance_24h_vol_m,close,resistance,support,distance_to_res_pct,ath_body_pct,box_height_pct,bars_3d,first_3d_body_high
RLUSDUSDT,NEAR_BREAKOUT,11.85,1.0007,1.0016,0.9996,0.09,99.95,0.2,67,1.0012
NVDABUSDT,LOW_VOL_BREAKOUT,0.38,224.78,219.7,194.98,-2.31,108.95,12.68,20,206.31
UUSDT,LOW_VOL_NEAR_BREAKOUT,6.3,1.0001,1.0014,0.9995,0.13,100.01,0.19,70,1.0
XUSDUSDT,LOW_VOL_NEAR_BREAKOUT,1.54,1.0007,1.0017,0.9993,0.1,100.03,0.24,170,1.0004
BFUSDUSDT,LOW_VOL_NEAR_BREAKOUT,0.84,0.9995,0.9999,0.9989,0.04,99.95,0.1,121,1.0
KGSTUSDT,LOW_VOL_NEAR_BREAKOUT,0.21,0.011445,0.01145,0.011,0.04,100.31,4.09,77,0.01141
