symbol,setup,binance_24h_vol_m,close,resistance,support,distance_to_res_pct,ath_body_pct,box_height_pct,bars_3d,first_3d_body_high
RLUSDUSDT,NEAR_BREAKOUT,23.19,1.0009,1.0016,0.9996,0.07,99.97,0.2,59,1.0012
UUSDT,NEAR_BREAKOUT,18.6,1.0005,1.0014,0.9995,0.09,100.05,0.19,62,1.0
XUSDUSDT,LOW_VOL_NEAR_BREAKOUT,1.37,1.0009,1.0017,0.9993,0.08,100.05,0.24,162,1.0004
KGSTUSDT,LOW_VOL_NEAR_BREAKOUT,0.41,0.011441,0.01145,0.011,0.08,100.27,4.09,69,0.01141
BFUSDUSDT,LOW_VOL_NEAR_BREAKOUT,0.36,0.9992,1.0001,0.9989,0.09,99.92,0.12,113,1.0
