symbol,setup,binance_24h_vol_m,close,resistance,support,distance_to_res_pct,ath_body_pct,box_height_pct,bars_3d,first_3d_body_high
TRXUSDT,BREAKOUT,46.57,0.3649,0.3592,0.2737,-1.59,284.41,31.24,220,0.1283
RLUSDUSDT,NEAR_BREAKOUT,39.06,1.001,1.0016,0.9996,0.06,99.98,0.2,41,1.0012
UUSDT,NEAR_BREAKOUT,19.67,1.0008,1.0014,0.9995,0.06,100.08,0.19,44,1.0
ZAMAUSDT,NEAR_BREAKOUT,7.26,0.03213,0.0322,0.01905,0.22,111.56,69.03,37,0.0288
XUSDUSDT,LOW_VOL_NEAR_BREAKOUT,3.67,1.0011,1.0017,0.999,0.06,100.07,0.27,144,1.0004
BFUSDUSDT,LOW_VOL_NEAR_BREAKOUT,1.17,0.9994,1.0001,0.9989,0.07,99.94,0.12,95,1.0
KGSTUSDT,LOW_VOL_NEAR_BREAKOUT,0.05,0.01145,0.01145,0.011,0.0,100.35,4.09,50,0.01141
