symbol,setup,binance_24h_vol_m,close,resistance,support,distance_to_res_pct,ath_body_pct,box_height_pct,bars_3d,first_3d_body_high
RLUSDUSDT,NEAR_BREAKOUT,26.01,1.0013,1.0016,0.9996,0.03,100.01,0.2,63,1.0012
UUSDT,NEAR_BREAKOUT,19.63,1.0008,1.0014,0.9995,0.06,100.08,0.19,66,1.0
XUSDUSDT,NEAR_BREAKOUT,7.39,1.0012,1.0017,0.9993,0.05,100.08,0.24,166,1.0004
KGSTUSDT,LOW_VOL_NEAR_BREAKOUT,0.8,0.011445,0.01145,0.011,0.04,100.31,4.09,73,0.01141
BFUSDUSDT,LOW_VOL_NEAR_BREAKOUT,0.14,0.9994,0.9999,0.9989,0.05,99.94,0.1,117,1.0
