symbol,setup,binance_24h_vol_m,close,resistance,support,distance_to_res_pct,ath_body_pct,box_height_pct,bars_3d,first_3d_body_high
RLUSDUSDT,NEAR_BREAKOUT,57.67,1.0011,1.0016,0.9996,0.05,99.99,0.2,55,1.0012
UUSDT,NEAR_BREAKOUT,19.51,1.0008,1.0014,0.9995,0.06,100.08,0.19,58,1.0
BFUSDUSDT,LOW_VOL_NEAR_BREAKOUT,5.49,0.9992,1.0001,0.9989,0.09,99.92,0.12,109,1.0
XUSDUSDT,LOW_VOL_NEAR_BREAKOUT,1.58,1.0012,1.0017,0.9993,0.05,100.08,0.24,158,1.0004
KGSTUSDT,LOW_VOL_NEAR_BREAKOUT,0.08,0.011443,0.01145,0.011,0.06,100.29,4.09,64,0.01141
