symbol,setup,binance_24h_vol_m,close,resistance,support,distance_to_res_pct,ath_body_pct,box_height_pct,bars_3d,first_3d_body_high
UUSDT,NEAR_BREAKOUT,17.73,1.0006,1.0014,0.9995,0.08,100.06,0.19,68,1.0
RLUSDUSDT,NEAR_BREAKOUT,7.92,1.0011,1.0016,0.9996,0.05,99.99,0.2,65,1.0012
BFUSDUSDT,LOW_VOL_NEAR_BREAKOUT,0.79,0.999,0.9999,0.9989,0.09,99.9,0.1,119,1.0
XUSDUSDT,LOW_VOL_NEAR_BREAKOUT,0.14,1.0009,1.0017,0.9993,0.08,100.05,0.24,168,1.0004
KGSTUSDT,LOW_VOL_NEAR_BREAKOUT,0.1,0.011444,0.01145,0.011,0.05,100.3,4.09,74,0.01141
