symbol,setup,binance_24h_vol_m,close,resistance,support,distance_to_res_pct,ath_body_pct,box_height_pct,bars_3d,first_3d_body_high
RLUSDUSDT,NEAR_BREAKOUT,69.43,1.0014,1.0016,0.9996,0.02,100.02,0.2,54,1.0012
UUSDT,NEAR_BREAKOUT,17.82,1.001,1.0014,0.9995,0.04,100.1,0.19,57,1.0
XUSDUSDT,LOW_VOL_NEAR_BREAKOUT,3.28,1.0013,1.0017,0.9993,0.04,100.09,0.24,157,1.0004
BFUSDUSDT,LOW_VOL_NEAR_BREAKOUT,2.36,0.9998,1.0001,0.9989,0.03,99.98,0.12,108,1.0
KGSTUSDT,LOW_VOL_NEAR_BREAKOUT,0.08,0.011444,0.01145,0.011,0.05,100.3,4.09,63,0.01141
