symbol,setup,binance_24h_vol_m,close,resistance,support,distance_to_res_pct,ath_body_pct,box_height_pct,bars_3d,first_3d_body_high
TRXUSDT,BREAKOUT,40.28,0.3602,0.3592,0.2737,-0.28,280.75,31.24,220,0.1283
RLUSDUSDT,NEAR_BREAKOUT,47.37,1.001,1.0016,0.9996,0.06,99.98,0.2,41,1.0012
UUSDT,NEAR_BREAKOUT,28.16,1.0009,1.0014,0.9995,0.05,100.09,0.19,44,1.0
XUSDUSDT,NEAR_BREAKOUT,8.68,1.001,1.0017,0.999,0.07,100.06,0.27,144,1.0004
BFUSDUSDT,LOW_VOL_NEAR_BREAKOUT,1.54,0.9995,1.0001,0.9989,0.06,99.95,0.12,95,1.0
KGSTUSDT,LOW_VOL_NEAR_BREAKOUT,0.04,0.01142,0.01145,0.011,0.26,100.09,4.09,51,0.01141
